"","countrycode","date","apple_driving","apple_walking","apple_transit"
"1973","COL",2020-02-04,90.98,96.61,NA
"1974","COL",2020-02-05,91.48,103.01,NA
"1975","COL",2020-02-06,88.49,97.18,NA
"1976","COL",2020-02-07,107.74,111.12,NA
"1977","COL",2020-02-08,127.12,124.15,NA
"1978","COL",2020-02-09,103.77,94.51,NA
"1979","COL",2020-02-10,91.24,94.8,NA
"1980","COL",2020-02-11,92.7,95.7,NA
"1981","COL",2020-02-12,92.51,95.7,NA
"1982","COL",2020-02-13,91.93,97.37,NA
"1983","COL",2020-02-14,106.82,109.45,NA
"1984","COL",2020-02-15,120.98,117.66,NA
"1985","COL",2020-02-16,101.06,93.6,NA
"1986","COL",2020-02-17,90.13,94.03,NA
"1987","COL",2020-02-18,89.95,95.51,NA
"1988","COL",2020-02-19,91.59,95.66,NA
"1989","COL",2020-02-20,95.07,96.85,NA
"1990","COL",2020-02-21,110.22,107.59,NA
"1991","COL",2020-02-22,128.49,127.88,NA
"1992","COL",2020-02-23,105.41,105.82,NA
"1993","COL",2020-02-24,93.35,100.57,NA
"1994","COL",2020-02-25,89.57,92.51,NA
"1995","COL",2020-02-26,88.31,95.56,NA
"1996","COL",2020-02-27,84.99,92.46,NA
"1997","COL",2020-02-28,96.85,102.34,NA
"1998","COL",2020-02-29,118.23,114.18,NA
"1999","COL",2020-03-01,89.41,89.88,NA
"2000","COL",2020-03-02,78.46,83.44,NA
"2001","COL",2020-03-03,82.12,87.83,NA
"2002","COL",2020-03-04,82.23,91.74,NA
"2003","COL",2020-03-05,86.08,95.42,NA
"2004","COL",2020-03-06,95.23,99.47,NA
"2005","COL",2020-03-07,118.34,121.48,NA
"2006","COL",2020-03-08,90.98,94.89,NA
"2007","COL",2020-03-09,79.1,83.34,NA
"2008","COL",2020-03-10,81.32,91.36,NA
"2009","COL",2020-03-11,72.66,82,NA
"2010","COL",2020-03-12,70.32,80.53,NA
"2011","COL",2020-03-13,80.28,90.69,NA
"2012","COL",2020-03-14,94.28,101.43,NA
"2013","COL",2020-03-15,67,71.69,NA
"2014","COL",2020-03-16,54,61.72,NA
"2015","COL",2020-03-17,49.2,54.08,NA
"2016","COL",2020-03-18,43.51,44.63,NA
"2017","COL",2020-03-19,43.84,48.16,NA
"2018","COL",2020-03-20,36.06,41.81,NA
"2019","COL",2020-03-21,23.77,30.26,NA
"2020","COL",2020-03-22,22,26.73,NA
"2021","COL",2020-03-23,25.08,32.27,NA
"2022","COL",2020-03-24,27.77,32.22,NA
"2023","COL",2020-03-25,22.96,29.79,NA
"2024","COL",2020-03-26,23.88,29.69,NA
"2025","COL",2020-03-27,23.79,29.26,NA
"2026","COL",2020-03-28,25.59,31.93,NA
"2027","COL",2020-03-29,25.2,32.36,NA
"2028","COL",2020-03-30,25.41,31.17,NA
"2029","COL",2020-03-31,25.57,31.26,NA
"2030","COL",2020-04-01,25.85,33.22,NA
"2031","COL",2020-04-02,26.78,31.93,NA
"2032","COL",2020-04-03,26.23,31.26,NA
"2033","COL",2020-04-04,27.33,33.46,NA
"2034","COL",2020-04-05,26.83,34.84,NA
"2035","COL",2020-04-06,27.13,31.6,NA
"2036","COL",2020-04-07,28.16,35.94,NA
"2037","COL",2020-04-08,29.1,34.75,NA
"2038","COL",2020-04-09,29.16,36.42,NA
"2039","COL",2020-04-10,26.4,37.85,NA
"2040","COL",2020-04-11,29.38,37.47,NA
"2041","COL",2020-04-12,26.31,33.32,NA
"2042","COL",2020-04-13,27.52,33.7,NA
"2043","COL",2020-04-14,29.65,39.05,NA
"2044","COL",2020-04-15,29.82,36.95,NA
"2045","COL",2020-04-16,28.96,32.7,NA
"2046","COL",2020-04-17,29.71,38.71,NA
"2047","COL",2020-04-18,30.1,35.42,NA
"2048","COL",2020-04-19,28.96,35.42,NA
"2049","COL",2020-04-20,29.23,38.33,NA
"2050","COL",2020-04-21,30.49,37.61,NA
"2051","COL",2020-04-22,30.41,37.9,NA
"2052","COL",2020-04-23,31.85,40.53,NA
"2053","COL",2020-04-24,31.23,40.81,NA
"2054","COL",2020-04-25,34.47,41.81,NA
"2055","COL",2020-04-26,30.75,43.82,NA
"2056","COL",2020-04-27,34.79,45.49,NA
"2057","COL",2020-04-28,35.42,48.4,NA
"2058","COL",2020-04-29,35.41,41.43,NA
"2059","COL",2020-04-30,38.38,47.35,NA
"2060","COL",2020-05-01,37.08,42.86,NA
"2061","COL",2020-05-02,40.28,50.64,NA
"2062","COL",2020-05-03,34.9,41.1,NA
"2063","COL",2020-05-04,38.93,48.83,NA
"2064","COL",2020-05-05,39.45,46.73,NA
"2065","COL",2020-05-06,42.73,49.59,NA
"2066","COL",2020-05-07,42.47,48.74,NA
"2067","COL",2020-05-08,43.81,49.83,NA
"2068","COL",2020-05-09,45.46,49.93,NA
"2069","COL",2020-05-10,37.56,41.58,NA
"2070","COL",2020-05-11,NA,NA,NA
"2071","COL",2020-05-12,NA,NA,NA
"2072","COL",2020-05-13,45.19,52.89,NA
"2073","COL",2020-05-14,47.12,55.13,NA
"2074","COL",2020-05-15,47.7,53.03,NA
"2075","COL",2020-05-16,54.14,61.77,NA
"2076","COL",2020-05-17,44.23,52.65,NA
"2077","COL",2020-05-18,47.3,57.23,NA
"2078","COL",2020-05-19,47.56,55.51,NA
"2079","COL",2020-05-20,51.91,56.99,NA
"2080","COL",2020-05-21,52.29,56.18,NA
"2081","COL",2020-05-22,54.78,61.38,NA
"2082","COL",2020-05-23,58.32,61.38,NA
"2083","COL",2020-05-24,48.9,55.94,NA
"2084","COL",2020-05-25,49.29,56.8,NA
"2085","COL",2020-05-26,54.99,62,NA
"2086","COL",2020-05-27,54.99,59.52,NA
"2087","COL",2020-05-28,54.95,61.38,NA
"2088","COL",2020-05-29,57.43,59.57,NA
"2089","COL",2020-05-30,64.26,62.15,NA
"2090","COL",2020-05-31,50.64,56.13,NA
"2091","COL",2020-06-01,54.39,62.58,NA
"2092","COL",2020-06-02,57.72,64.34,NA
"2093","COL",2020-06-03,55.41,57.47,NA
"2094","COL",2020-06-04,58.78,60.19,NA
"2095","COL",2020-06-05,63.96,67.02,NA
"2096","COL",2020-06-06,70.41,66.06,NA
"2097","COL",2020-06-07,55.7,62.48,NA
"2098","COL",2020-06-08,60.2,65.73,NA
"2099","COL",2020-06-09,62.54,67.83,NA
"2100","COL",2020-06-10,61.22,61.86,NA
"2101","COL",2020-06-11,63.27,65.25,NA
"2102","COL",2020-06-12,64.46,64.34,NA
"2103","COL",2020-06-13,74,72.22,NA
"2104","COL",2020-06-14,61.75,71.03,NA
"2105","COL",2020-06-15,56.49,61.1,NA
"2106","COL",2020-06-16,63.7,66.92,NA
"2107","COL",2020-06-17,65.37,66.4,NA
"2108","COL",2020-06-18,65.89,69.07,NA
"2109","COL",2020-06-19,69.41,70.45,NA
"2110","COL",2020-06-20,76.08,74.99,NA
"2111","COL",2020-06-21,59.75,60.81,NA
"2112","COL",2020-06-22,63.52,74.99,NA
"2113","COL",2020-06-23,70.43,78.95,NA
"2114","COL",2020-06-24,72.82,82.1,NA
"2115","COL",2020-06-25,73.77,81.15,NA
"2116","COL",2020-06-26,77.42,79.76,NA
"2117","COL",2020-06-27,85.48,87.35,NA
"2118","COL",2020-06-28,70.6,70.98,NA
"2119","COL",2020-06-29,63.7,72.12,NA
"2120","COL",2020-06-30,70.88,75.42,NA
"2121","COL",2020-07-01,73.08,75.66,NA
"2122","COL",2020-07-02,75.41,79.81,NA
"2123","COL",2020-07-03,91.03,107.45,NA
"2124","COL",2020-07-04,125.14,170.84,NA
"2125","COL",2020-07-05,108.04,129.83,NA
"2126","COL",2020-07-06,113.74,139.9,NA
"2127","COL",2020-07-07,130.98,170.98,NA
"2128","COL",2020-07-08,117.32,134.99,NA
"2129","COL",2020-07-09,124.89,162.15,NA
"2130","COL",2020-07-10,124.99,152.27,NA
"2131","COL",2020-07-11,116.21,133.7,NA
"2132","COL",2020-07-12,92.51,120.29,NA
"2133","COL",2020-07-13,86.94,108.07,NA
"2134","COL",2020-07-14,85.7,103.34,NA
"2135","COL",2020-07-15,98.26,127.06,NA
"2136","COL",2020-07-16,96.54,135.08,NA
"2137","COL",2020-07-17,92.86,120.62,NA
"2138","COL",2020-07-18,92.53,120.48,NA
"2139","COL",2020-07-19,81.57,99.81,NA
"2140","COL",2020-07-20,80.4,98.85,NA
"2141","COL",2020-07-21,87.91,104.77,NA
"2142","COL",2020-07-22,90.31,109.64,NA
"2143","COL",2020-07-23,87.65,100.95,NA
"2144","COL",2020-07-24,78.37,91.55,NA
"2145","COL",2020-07-25,85.81,99.86,NA
"2146","HRV",2020-01-13,100,100,NA
"2147","HRV",2020-01-14,102.23,103.28,NA
"2148","HRV",2020-01-15,102.77,105.83,NA
"2149","HRV",2020-01-16,98.19,104.89,NA
"2150","HRV",2020-01-17,108.51,117.78,NA
"2151","HRV",2020-01-18,108.06,101.14,NA
"2152","HRV",2020-01-19,105.89,88.79,NA
"2153","HRV",2020-01-20,95.73,96.69,NA
"2154","HRV",2020-01-21,97.04,101.8,NA
"2155","HRV",2020-01-22,97.93,105.26,NA
"2156","HRV",2020-01-23,100.48,104.07,NA
"2157","HRV",2020-01-24,105.52,109.04,NA
"2158","HRV",2020-01-25,103.48,108,NA
"2159","HRV",2020-01-26,96.48,75.8,NA
"2160","HRV",2020-01-27,97.2,97.98,NA
"2161","HRV",2020-01-28,94.04,95.63,NA
"2162","HRV",2020-01-29,95.71,100.15,NA
"2163","HRV",2020-01-30,95.13,99.48,NA
"2164","HRV",2020-01-31,104.87,119.06,NA
"2165","HRV",2020-02-01,110.08,112.15,NA
"2166","HRV",2020-02-02,103.36,91.06,NA
"2167","HRV",2020-02-03,92.75,104.57,NA
"2168","HRV",2020-02-04,98.01,92.12,NA
"2169","HRV",2020-02-05,101.33,92.79,NA
"2170","HRV",2020-02-06,98.91,103.16,NA
"2171","HRV",2020-02-07,107.41,115.26,NA
"2172","HRV",2020-02-08,112.64,115.14,NA
"2173","HRV",2020-02-09,108.77,88.79,NA
"2174","HRV",2020-02-10,98.44,101.8,NA
"2175","HRV",2020-02-11,99.87,106.96,NA
"2176","HRV",2020-02-12,102.82,107.73,NA
"2177","HRV",2020-02-13,103.02,106.49,NA
"2178","HRV",2020-02-14,121.46,127.78,NA
"2179","HRV",2020-02-15,122.94,140.59,NA
"2180","HRV",2020-02-16,122.61,116,NA
"2181","HRV",2020-02-17,103.11,109.78,NA
"2182","HRV",2020-02-18,103.34,105.26,NA
"2183","HRV",2020-02-19,103.49,115.23,NA
"2184","HRV",2020-02-20,109.22,119.68,NA
"2185","HRV",2020-02-21,123.42,140.79,NA
"2186","HRV",2020-02-22,124,143.65,NA
"2187","HRV",2020-02-23,117.8,115.43,NA
"2188","HRV",2020-02-24,101.27,115.11,NA
"2189","HRV",2020-02-25,97.66,118.62,NA
"2190","HRV",2020-02-26,95.32,95.78,NA
"2191","HRV",2020-02-27,98.31,110.22,NA
"2192","HRV",2020-02-28,106.94,114.86,NA
"2193","HRV",2020-02-29,102.18,113.85,NA
"2194","HRV",2020-03-01,97.28,75.8,NA
"2195","HRV",2020-03-02,91.76,109.06,NA
"2196","HRV",2020-03-03,95.22,105.85,NA
"2197","HRV",2020-03-04,95.12,109.6,NA
"2198","HRV",2020-03-05,101.01,119.11,NA
"2199","HRV",2020-03-06,108.84,127.88,NA
"2200","HRV",2020-03-07,103.38,122.35,NA
"2201","HRV",2020-03-08,101.47,90.17,NA
"2202","HRV",2020-03-09,93.61,102.57,NA
"2203","HRV",2020-03-10,89.39,97.48,NA
"2204","HRV",2020-03-11,86.34,105.73,NA
"2205","HRV",2020-03-12,77.47,87.88,NA
"2206","HRV",2020-03-13,71.89,75.7,NA
"2207","HRV",2020-03-14,57.01,60.49,NA
"2208","HRV",2020-03-15,50.05,50.81,NA
"2209","HRV",2020-03-16,45.82,47.23,NA
"2210","HRV",2020-03-17,44.88,49.83,NA
"2211","HRV",2020-03-18,40.99,43.23,NA
"2212","HRV",2020-03-19,39.66,40.69,NA
"2213","HRV",2020-03-20,39.87,41.04,NA
"2214","HRV",2020-03-21,30.85,24.67,NA
"2215","HRV",2020-03-22,40.23,20.4,NA
"2216","HRV",2020-03-23,27.56,20.86,NA
"2217","HRV",2020-03-24,21.93,18.05,NA
"2218","HRV",2020-03-25,21.32,17.06,NA
"2219","HRV",2020-03-26,21.79,19.31,NA
"2220","HRV",2020-03-27,23.58,22.15,NA
"2221","HRV",2020-03-28,20.51,21.21,NA
"2222","HRV",2020-03-29,21.47,20.79,NA
"2223","HRV",2020-03-30,24.45,24.35,NA
"2224","HRV",2020-03-31,26.41,26.22,NA
"2225","HRV",2020-04-01,25.98,27.31,NA
"2226","HRV",2020-04-02,27.97,31.43,NA
"2227","HRV",2020-04-03,26.77,31.65,NA
"2228","HRV",2020-04-04,26.2,33.63,NA
"2229","HRV",2020-04-05,26.18,33.36,NA
"2230","HRV",2020-04-06,30.47,32.17,NA
"2231","HRV",2020-04-07,31.83,35.68,NA
"2232","HRV",2020-04-08,32.21,36.74,NA
"2233","HRV",2020-04-09,35.53,38.59,NA
"2234","HRV",2020-04-10,32.9,40.64,NA
"2235","HRV",2020-04-11,26.15,33.41,NA
"2236","HRV",2020-04-12,22.45,29.04,NA
"2237","HRV",2020-04-13,29.5,37.58,NA
"2238","HRV",2020-04-14,30.65,28.99,NA
"2239","HRV",2020-04-15,34.61,38.64,NA
"2240","HRV",2020-04-16,37.79,45.04,NA
"2241","HRV",2020-04-17,38.04,47.93,NA
"2242","HRV",2020-04-18,35.05,49.7,NA
"2243","HRV",2020-04-19,33.02,42.44,NA
"2244","HRV",2020-04-20,38.34,37.33,NA
"2245","HRV",2020-04-21,39.38,41.75,NA
"2246","HRV",2020-04-22,43.13,45.58,NA
"2247","HRV",2020-04-23,44.68,48.69,NA
"2248","HRV",2020-04-24,46.7,46.1,NA
"2249","HRV",2020-04-25,44.66,49.7,NA
"2250","HRV",2020-04-26,42.46,42.84,NA
"2251","HRV",2020-04-27,47.61,48.84,NA
"2252","HRV",2020-04-28,47.24,50.35,NA
"2253","HRV",2020-04-29,46.5,40.05,NA
"2254","HRV",2020-04-30,48.05,49.65,NA
"2255","HRV",2020-05-01,44.11,40.25,NA
"2256","HRV",2020-05-02,45.22,39.65,NA
"2257","HRV",2020-05-03,49.59,50.07,NA
"2258","HRV",2020-05-04,52.91,53.48,NA
"2259","HRV",2020-05-05,52.95,51.21,NA
"2260","HRV",2020-05-06,53.37,54.96,NA
"2261","HRV",2020-05-07,57.7,63.8,NA
"2262","HRV",2020-05-08,60.26,66.2,NA
"2263","HRV",2020-05-09,59.77,58.54,NA
"2264","HRV",2020-05-10,56.52,47.75,NA
"2265","HRV",2020-05-11,NA,NA,NA
"2266","HRV",2020-05-12,NA,NA,NA
"2267","HRV",2020-05-13,70.14,65.38,NA
"2268","HRV",2020-05-14,68,66.57,NA
"2269","HRV",2020-05-15,77.21,63.93,NA
"2270","HRV",2020-05-16,77.87,58.3,NA
"2271","HRV",2020-05-17,78.6,61.16,NA
"2272","HRV",2020-05-18,73.42,75.01,NA
"2273","HRV",2020-05-19,74.89,65.98,NA
"2274","HRV",2020-05-20,79.79,65.21,NA
"2275","HRV",2020-05-21,92.13,81.75,NA
"2276","HRV",2020-05-22,99.54,92.47,NA
"2277","HRV",2020-05-23,96.19,78.27,NA
"2278","HRV",2020-05-24,91.73,65.31,NA
"2279","HRV",2020-05-25,81.96,75.65,NA
"2280","HRV",2020-05-26,87.74,78.32,NA
"2281","HRV",2020-05-27,92.29,88.94,NA
"2282","HRV",2020-05-28,94.87,85.9,NA
"2283","HRV",2020-05-29,109.43,92.3,NA
"2284","HRV",2020-05-30,107.39,88.02,NA
"2285","HRV",2020-05-31,113.47,78.77,NA
"2286","HRV",2020-06-01,109.79,99.09,NA
"2287","HRV",2020-06-02,108.33,101.75,NA
"2288","HRV",2020-06-03,116.28,104.32,NA
"2289","HRV",2020-06-04,118.32,100.42,NA
"2290","HRV",2020-06-05,130.86,110.15,NA
"2291","HRV",2020-06-06,136.39,123.11,NA
"2292","HRV",2020-06-07,142.97,120.27,NA
"2293","HRV",2020-06-08,129.75,124.62,NA
"2294","HRV",2020-06-09,137.22,125.98,NA
"2295","HRV",2020-06-10,154.05,123.14,NA
"2296","HRV",2020-06-11,163.38,144.96,NA
"2297","HRV",2020-06-12,170.43,172.54,NA
"2298","HRV",2020-06-13,180.94,158.15,NA
"2299","HRV",2020-06-14,197.48,128.35,NA
"2300","HRV",2020-06-15,166.99,148.77,NA
"2301","HRV",2020-06-16,161.53,160.3,NA
"2302","HRV",2020-06-17,169.15,157.9,NA
"2303","HRV",2020-06-18,180.97,173.93,NA
"2304","HRV",2020-06-19,222.28,194.47,NA
"2305","HRV",2020-06-20,228.56,219.26,NA
"2306","HRV",2020-06-21,230.56,209.56,NA
"2307","HRV",2020-06-22,212.45,201.16,NA
"2308","HRV",2020-06-23,193.01,204.57,NA
"2309","HRV",2020-06-24,206.18,218.05,NA
"2310","HRV",2020-06-25,215.75,232.49,NA
"2311","HRV",2020-06-26,241.38,239.75,NA
"2312","HRV",2020-06-27,255.04,236.4,NA
"2313","HRV",2020-06-28,284.53,217.38,NA
"2314","HRV",2020-06-29,229.43,237.83,NA
"2315","HRV",2020-06-30,229.75,240.64,NA
"2316","HRV",2020-07-01,237,252.22,NA
"2317","HRV",2020-07-02,248.86,252.64,NA
"2318","HRV",2020-07-03,297.11,309.58,NA
"2319","HRV",2020-07-04,315.46,346.2,NA
"2320","HRV",2020-07-05,317.75,315.09,NA
"2321","HRV",2020-07-06,295.99,338.05,NA
"2322","HRV",2020-07-07,322.55,432.37,NA
"2323","HRV",2020-07-08,286.87,358.94,NA
"2324","HRV",2020-07-09,307.47,362.49,NA
"2325","HRV",2020-07-10,359.73,400.02,NA
"2326","HRV",2020-07-11,385.2,394.77,NA
"2327","HRV",2020-07-12,382.73,439.33,NA
"2328","HRV",2020-07-13,337.68,440.52,NA
"2329","HRV",2020-07-14,340.39,435.33,NA
"2330","HRV",2020-07-15,354.63,444.02,NA
"2331","HRV",2020-07-16,356.54,424.77,NA
"2332","HRV",2020-07-17,447.58,528.12,NA
"2333","HRV",2020-07-18,466.36,520.02,NA
"2334","HRV",2020-07-19,432.54,511.14,NA
"2335","HRV",2020-07-20,409.96,532.02,NA
"2336","HRV",2020-07-21,402.55,510.27,NA
"2337","HRV",2020-07-22,418.29,515.36,NA
"2338","HRV",2020-07-23,434.04,551.83,NA
"2339","HRV",2020-07-24,483.89,535.11,NA
"2340","HRV",2020-07-25,554.41,671.26,NA
"2341","CZE",2020-01-13,100,100,100
"2342","CZE",2020-01-14,101.17,99.92,98.02
"2343","CZE",2020-01-15,106.68,103.24,101.88
"2344","CZE",2020-01-16,109.34,107.32,103.3
"2345","CZE",2020-01-17,123.54,136.65,107.22
"2346","CZE",2020-01-18,112.54,139.38,101.48
"2347","CZE",2020-01-19,105.38,99.77,92.46
"2348","CZE",2020-01-20,99.26,98.55,97.34
"2349","CZE",2020-01-21,101.99,98.78,100.71
"2350","CZE",2020-01-22,107.94,107.31,107.19
"2351","CZE",2020-01-23,108.64,110.07,110.59
"2352","CZE",2020-01-24,119.07,132.94,108.15
"2353","CZE",2020-01-25,111.51,141.48,98.9
"2354","CZE",2020-01-26,102.61,103.78,95
"2355","CZE",2020-01-27,101.47,107.72,98.53
"2356","CZE",2020-01-28,105.2,106.75,102.76
"2357","CZE",2020-01-29,107.57,108.07,106.37
"2358","CZE",2020-01-30,109.63,111.73,105.84
"2359","CZE",2020-01-31,117.92,144.4,111.99
"2360","CZE",2020-02-01,113.7,158.48,107.65
"2361","CZE",2020-02-02,109.45,112.81,105.53
"2362","CZE",2020-02-03,108.48,118.53,113.82
"2363","CZE",2020-02-04,109.26,110.04,108.92
"2364","CZE",2020-02-05,109.62,113.82,112.78
"2365","CZE",2020-02-06,111.94,118.77,112.95
"2366","CZE",2020-02-07,128.92,155.45,124.36
"2367","CZE",2020-02-08,125.16,166.52,116.18
"2368","CZE",2020-02-09,115.82,123.72,104.74
"2369","CZE",2020-02-10,106.97,110.92,112.94
"2370","CZE",2020-02-11,114.42,118.46,119.33
"2371","CZE",2020-02-12,118.95,125.25,125.96
"2372","CZE",2020-02-13,122.99,137.26,126.84
"2373","CZE",2020-02-14,142.36,185.6,138.83
"2374","CZE",2020-02-15,135.66,195.4,129.78
"2375","CZE",2020-02-16,120.36,140.22,120.25
"2376","CZE",2020-02-17,115.34,142.74,132.3
"2377","CZE",2020-02-18,116.58,142.46,130.94
"2378","CZE",2020-02-19,119.7,137.55,132.73
"2379","CZE",2020-02-20,120.49,141.99,132.5
"2380","CZE",2020-02-21,137.04,162.88,127.66
"2381","CZE",2020-02-22,130.49,183.22,129.48
"2382","CZE",2020-02-23,116.86,125.01,115.25
"2383","CZE",2020-02-24,114.4,138.05,130.3
"2384","CZE",2020-02-25,116.85,141.77,134.87
"2385","CZE",2020-02-26,115.37,134.97,133.55
"2386","CZE",2020-02-27,118,134.91,133.47
"2387","CZE",2020-02-28,125.78,155.47,125.72
"2388","CZE",2020-02-29,117.44,158.14,116.89
"2389","CZE",2020-03-01,112.31,123.3,112.91
"2390","CZE",2020-03-02,107.43,121.16,116.96
"2391","CZE",2020-03-03,107.64,109.33,121.02
"2392","CZE",2020-03-04,117.5,122.69,127.75
"2393","CZE",2020-03-05,114.66,125.02,123.83
"2394","CZE",2020-03-06,129.65,149.8,127.78
"2395","CZE",2020-03-07,114.79,147.64,113.1
"2396","CZE",2020-03-08,111.5,119.83,107.2
"2397","CZE",2020-03-09,106.7,107.93,108.91
"2398","CZE",2020-03-10,99.23,98.78,99.73
"2399","CZE",2020-03-11,100.34,95.15,96.06
"2400","CZE",2020-03-12,92.35,91.76,76
"2401","CZE",2020-03-13,84.13,69.24,55.28
"2402","CZE",2020-03-14,62.63,47.48,36.99
"2403","CZE",2020-03-15,63.56,38.08,30.44
"2404","CZE",2020-03-16,48.85,25.5,20.11
"2405","CZE",2020-03-17,46.98,24.76,17.32
"2406","CZE",2020-03-18,48.38,27.42,15.85
"2407","CZE",2020-03-19,47.62,26.05,17.13
"2408","CZE",2020-03-20,45.95,24.97,16.06
"2409","CZE",2020-03-21,32.7,16.13,14.69
"2410","CZE",2020-03-22,37.56,17.5,15.1
"2411","CZE",2020-03-23,45.6,22.13,15.86
"2412","CZE",2020-03-24,48.07,23.98,17.38
"2413","CZE",2020-03-25,49.53,23.88,17.9
"2414","CZE",2020-03-26,49.05,23.19,16.83
"2415","CZE",2020-03-27,54.62,30.46,17.97
"2416","CZE",2020-03-28,51.82,34.24,17.74
"2417","CZE",2020-03-29,44.6,21.29,16.13
"2418","CZE",2020-03-30,50.82,24.69,18.04
"2419","CZE",2020-03-31,51.43,22.79,17.23
"2420","CZE",2020-04-01,55.58,28.7,18.65
"2421","CZE",2020-04-02,57.43,29.93,19.31
"2422","CZE",2020-04-03,54.6,27.1,17.43
"2423","CZE",2020-04-04,48.59,29.85,17.76
"2424","CZE",2020-04-05,60.85,39.6,22.11
"2425","CZE",2020-04-06,62.78,35.9,21.14
"2426","CZE",2020-04-07,68.46,40.01,23.39
"2427","CZE",2020-04-08,72.04,41.79,24.89
"2428","CZE",2020-04-09,74.78,42.94,27.48
"2429","CZE",2020-04-10,66.1,42.24,26.01
"2430","CZE",2020-04-11,67.07,45.52,26.47
"2431","CZE",2020-04-12,65.41,46.37,25.43
"2432","CZE",2020-04-13,54.2,24.99,21.2
"2433","CZE",2020-04-14,67.89,31.2,24.47
"2434","CZE",2020-04-15,75.47,39.91,27.28
"2435","CZE",2020-04-16,82.81,45.89,28.19
"2436","CZE",2020-04-17,82.59,46.11,27.52
"2437","CZE",2020-04-18,75.66,49.73,27.4
"2438","CZE",2020-04-19,68.55,36.61,26.27
"2439","CZE",2020-04-20,77.91,42.91,30.12
"2440","CZE",2020-04-21,82.2,42.79,28.87
"2441","CZE",2020-04-22,84.55,47.88,29.66
"2442","CZE",2020-04-23,85.59,46.28,30.75
"2443","CZE",2020-04-24,87.52,45.89,30.75
"2444","CZE",2020-04-25,74.46,41.32,27.4
"2445","CZE",2020-04-26,84.81,47.72,32.68
"2446","CZE",2020-04-27,87.33,49.35,36.04
"2447","CZE",2020-04-28,89.54,49.29,34.44
"2448","CZE",2020-04-29,86.2,41.11,33.64
"2449","CZE",2020-04-30,90.76,46.81,35.42
"2450","CZE",2020-05-01,83.87,46.3,34.18
"2451","CZE",2020-05-02,76.66,40.08,30.2
"2452","CZE",2020-05-03,81.52,38.75,33.17
"2453","CZE",2020-05-04,87.99,46.42,38.92
"2454","CZE",2020-05-05,90.37,46.44,38.26
"2455","CZE",2020-05-06,95.35,48.14,38.83
"2456","CZE",2020-05-07,111.14,54.42,42.21
"2457","CZE",2020-05-08,105.77,61.68,41.44
"2458","CZE",2020-05-09,97.63,59.9,39.08
"2459","CZE",2020-05-10,95.86,41.21,39.13
"2460","CZE",2020-05-11,NA,NA,NA
"2461","CZE",2020-05-12,NA,NA,NA
"2462","CZE",2020-05-13,96.44,51.68,46.88
"2463","CZE",2020-05-14,96.87,51.57,45.03
"2464","CZE",2020-05-15,102.89,52.99,45.4
"2465","CZE",2020-05-16,98.78,59.67,46.9
"2466","CZE",2020-05-17,102.26,55.2,47.8
"2467","CZE",2020-05-18,102.57,60.81,54.12
"2468","CZE",2020-05-19,105.96,61.01,54.23
"2469","CZE",2020-05-20,109.34,61.92,55.35
"2470","CZE",2020-05-21,112.22,61.96,55.13
"2471","CZE",2020-05-22,108.29,60.42,50.62
"2472","CZE",2020-05-23,83.74,38.3,37.9
"2473","CZE",2020-05-24,99.48,44.66,47.46
"2474","CZE",2020-05-25,102.44,51.3,53.89
"2475","CZE",2020-05-26,106.63,60.56,58.77
"2476","CZE",2020-05-27,113.83,66.46,61.71
"2477","CZE",2020-05-28,107.61,55.6,56.73
"2478","CZE",2020-05-29,126.31,71.11,59.22
"2479","CZE",2020-05-30,107,65.88,52.38
"2480","CZE",2020-05-31,101.02,44.46,49.9
"2481","CZE",2020-06-01,112.47,67.36,63.33
"2482","CZE",2020-06-02,113.47,65.68,66.41
"2483","CZE",2020-06-03,118.67,69.92,66
"2484","CZE",2020-06-04,120.93,65.86,63.97
"2485","CZE",2020-06-05,132.2,66.63,64.51
"2486","CZE",2020-06-06,114.76,68.11,56.83
"2487","CZE",2020-06-07,119.51,53.49,59.28
"2488","CZE",2020-06-08,118.17,68.63,67.7
"2489","CZE",2020-06-09,119.75,71.92,71.99
"2490","CZE",2020-06-10,128.53,69.13,72.04
"2491","CZE",2020-06-11,136.9,83.9,74.2
"2492","CZE",2020-06-12,160.43,99.09,80.95
"2493","CZE",2020-06-13,132.51,85.4,63.31
"2494","CZE",2020-06-14,131.01,52.56,59.09
"2495","CZE",2020-06-15,130.97,79.76,76.5
"2496","CZE",2020-06-16,137.72,87.13,83.38
"2497","CZE",2020-06-17,143.9,90.54,87.13
"2498","CZE",2020-06-18,146.19,79.66,82.3
"2499","CZE",2020-06-19,161.03,86.55,80.14
"2500","CZE",2020-06-20,130.13,76.51,65.13
"2501","CZE",2020-06-21,142.98,69.89,70.51
"2502","CZE",2020-06-22,142.27,91.84,88.42
"2503","CZE",2020-06-23,149.35,98.15,96.94
"2504","CZE",2020-06-24,152.82,96.42,94.02
"2505","CZE",2020-06-25,158.25,100.99,93.95
"2506","CZE",2020-06-26,178.25,107.79,90.34
"2507","CZE",2020-06-27,158.27,105.14,78.66
"2508","CZE",2020-06-28,160.71,78.66,79.95
"2509","CZE",2020-06-29,150.99,93.26,93.99
"2510","CZE",2020-06-30,160.76,100.75,94.95
"2511","CZE",2020-07-01,163.06,106.27,98.63
